youtube.com; 70
cyberleninka.ru; 57
doi.org; 36
postnauka.ru; 22
kommersant.ru; 17
rbc.ru; 14
meduza.io; 14
vedomosti.ru; 13
nytimes.com; 12
vk.com; 11
moluch.ru; 11
kp.ru; 10
researchgate.net; 10
theguardian.com; 10
kinopoisk.ru; 9
bbc.com; 9
ria.ru; 8
archive.org; 8
novayagazeta.ru; 8
mediascope.ru; 7
hse.ru; 7
daily.afisha.ru; 7
tass.ru; 7
vc.ru; 7
rg.ru; 6
evartist.narod.ru; 6
podcasts.apple.com; 6
pollen-press.ru; 5
facebook.com; 5
consultant.ru; 5
henryjenkins.org; 5
vestnik.journ.msu.ru; 5
seance.ru; 5
rt.com; 5
com; 5
ovdinfo.org; 5
politico.com; 5
br-analytics.ru; 5
batenka.ru; 5
instagram.com; 4
businessinsider.com; 4
variety.com; 4
ipsos.com; 4
elibrary.ru; 4
takiedela.ru; 4
the-village.ru; 4
washingtonpost.com; 4
interfax.ru; 4
twitter.com; 4
ebookcentral.proquest.com; 4
publications.hse.ru; 3
lenta.ru; 3
gq.com; 3
theverge.com; 3
cnbc.com; 3
telegraph.co.uk; 3
thinkwithgoogle.com; 3
oxfordreference.com; 3
psyjournals.ru; 3
ecsocman.hse.ru; 3
lib.ru; 3
colta.ru; 3
journ.msu.ru; 3
forbes.ru; 3
pwc.ru; 3
ng.ru; 3
kremlin.ru; 3
thevyshka.ru; 3
netology.ru; 3
t.me; 3
texterra.ru; 3
rb.ru; 3
screenlifer.com; 3
genius.com; 3
iq.hse.ru; 3
samesound.ru; 3
otr-online.ru; 3
rbth.com; 3
content.time.com; 2
opinionator.blogs.nytimes.com; 2
style.rbc.ru; 2
dictionary.cambridge.org; 2
tvrain.ru; 2
rollingstone.com; 2
logosjournal.ru; 2
imdb.com; 2
livescience.com; 2
webmd.com; 2
forbes.com; 2
academia.edu; 2
lookatme.ru; 2
yandex.ru; 2
philol.msu.ru; 2
dic.academic.ru; 2
e-libra.ru; 2
huffingtonpost.com; 2
urbandictionary.com; 2
un.org; 2
bookap.info; 2
newsman.tsu.ru; 2
search.rsl.ru; 2
wonderzine.com; 2
psyarxiv.com; 2
science.sciencemag.org; 2
technologyreview.com; 2
timesofisrael.com; 2
github.com; 2
labirint.ru; 2
magazines.gorky.media; 2
tmt-consulting.ru; 2
mediascope.net; 2
wciom.ru; 2
old.kinoart.ru; 2
medium.com; 2
zenodo.org; 2
entertainment.time.com; 2
24tv.ua; 2
interfax.com.ua; 2
statista.com; 2
gov.uk; 2
obamawhitehouse.archives.gov; 2
independent.co.uk; 2
rosbalt.ru; 2
gazeta.ru; 2
bbc.co.uk; 2
vice.com; 2
sputniknews.com; 2
cossa.ru; 2
reuters.com; 2
adage.com; 2
journal.tinkoff.ru; 2
jrnlst.ru; 2
echo.msk.ru; 2
mos.ru; 2
seattletimes.com; 2
propublica.org; 2
doxa.onu.edu.ua; 2
svoboda.org; 2
lithub.com; 2
strandmag.com; 2
bit.ly; 2
money.cnn.com; 2
huffpost.com; 2
edition.cnn.com; 2
bakunin.com; 2
fastcompany.com; 2
transchordian.com; 2
consequenceofsound.net; 2
gorillaz.com; 2
tvkinoradio.ru; 2
rtvi.com; 2
pravonadom.ru; 2
gks.ru; 2
zona.media; 2
msses.ru; 2
arzamas.academy; 2
mskagency.ru; 2
riamo.ru; 2
5-tv.ru; 2
studyinrussia.ru; 2
paperpaper.ru; 2
emerald.com; 2
dystopia.me; 1
htmlgiant.com; 1
metamodernism.com; 1
spletnik.ru; 1
regnum.ru; 1
mk.ru; 1
dw.com; 1
marketing.wikireading.ru; 1
odiplom.ru; 1
peopletalk.ru; 1
360tv.ru; 1
pikabu.ru; 1
hoaxes.org; 1
eavi.eu; 1
digiday.com; 1
fedy-diary.ru; 1
sias.ru; 1
rebelslibrary.org; 1
online.artforintrovert.ru; 1
vispir.narod.ru; 1
religion.ranepa.ru; 1
moscowartmagazine.com; 1
mpra.ub.uni-muenchen.de; 1
netflixtechblog.com; 1
goodreads.com; 1
radiotimes.com; 1
help.netflix.com; 1
uxplanet.org; 1
news.sky.com; 1
ew.com; 1
medexpress.com; 1
mdmag.com; 1
today.mims.com; 1
trends.google.ru; 1
rkn.gov.ru; 1
be1.ru; 1
express.co.uk; 1
reutersinstitute.politics.ox.ac.uk; 1
nir.ru; 1
kwnews.co.kr; 1
icontext.ru; 1
vokrugsveta.ru; 1
ology.sh; 1
openscientist.org; 1
useit.com; 1
citizenscience.gov; 1
cinemotionlab.com; 1
slovar.cc; 1
brodude.ru; 1
studwood.ru; 1
literaryterms.net; 1
loc.gov; 1
old.nkozlov.ru; 1
internetinstitute.ru; 1
libeldoc.bsuir.by; 1
elib.bsu.by; 1
lomonpansion.com; 1
studfile.net; 1
sociosphera.com; 1
vestnik.vsu.ru; 1
research.sfu-kras.ru; 1
ucom.ru; 1
repetitfind.ru; 1
nbpublish.com; 1
mediacrimevictimguide.com; 1
dartcenter.org; 1
journals.plos.org; 1
jneurosci.org; 1
tandfonline.com; 1
rcommunicationr.org; 1
comprop.oii.ox.ac.uk; 1
buzzfeednews.com; 1
dni.gov; 1
socioprognoz-ru.1gb.ru; 1
dl.acm.org; 1
arxiv.org; 1
journals.sagepub.com; 1
blackbook.archnadzor.ru; 1
google.com; 1
base.garant.ru; 1
voopik.ru; 1
hraniteli-nasledia.com; 1
europeana.eu; 1
icomos.org; 1
digitalengagementframework.com; 1
gulagmap.ru; 1
helda.helsinki.fi; 1
sdelano.media; 1
gmig.bm.digital; 1
topos.memo.ru; 1
sand.mapofmemory.org; 1
gtmarket.ru; 1
mozohin.ru; 1
osce.org; 1
penguinrandomhouse.com; 1
strelkamag.com; 1
frankfurtschool.wordpress.com; 1
journals.ehu.lt; 1
igi-global.com; 1
hrw.org; 1
themoscowtimes.com; 1
zdnet.com; 1
patriarchia.ru; 1
psylib.org.ua; 1
snob.ru; 1
arpp.ru; 1
dtf.ru; 1
lib.broadcasting.ru; 1
telesputnik.ru; 1
new.znanium.com; 1
marketing.spb.ru; 1
proficinema.ru; 1
rulit.me; 1
books.google.ru; 1
wired.com; 1
psv4.userapi.com; 1
tvrev.com; 1
mipblog.com; 1
ece.ubc.ca; 1
tvline.com; 1
theatlantic.com; 1
csmonitor.com; 1
pravda.com.ua; 1
gordonua.com; 1
atlanticcouncil.org; 1
journalism.org; 1
carnegieeurope.eu; 1
republic.ru; 1
msnbc.com; 1
carnegie.ru; 1
news.un.org; 1
dailymail.co.uk; 1
wsj.com; 1
rm.coe.int; 1
russkiymir.ru; 1
istina.msu.ru; 1
ru-ru.facebook.com; 1
rs.gov.ru; 1
mlg.ru; 1
garant.ru; 1
mostitsky_universal.academic.ru; 1
newrepublic.com; 1
rferl.org; 1
theage.com.au; 1
newsru.com; 1
aim.org; 1
parasitelab.com; 1
sun1-17.userapi.com; 1
okna.hse.ru; 1
sputnikipogrom.com; 1
www2.deloitte.com; 1
prexplore.ru; 1
cim.hse.ru; 1
doxajournal.ru; 1
raex-rr.com; 1
newrusmedia.ru; 1
studlife.hse.ru; 1
uctopuk.info; 1
ntk.kubstu.ru; 1
rusrand.ru; 1
propagandahistory.ru; 1
trishin.ru; 1
theinternationalcoalition.blogspot.com; 1
journals.uchicago.edu; 1
discourses.org; 1
ethics.journalism.wisc.edu; 1
simplytalkmedia.com; 1
goo.gl; 1
community.copypress.com; 1
contentmarketinginstitute.com; 1
webinknow.com; 1
hbr.org; 1
mc.today; 1
sila-uma.ru; 1
mediatoolbox.ru; 1
pr-lecture.narod.ru; 1
uplab.ru; 1
news.pressfeed.ru; 1
pr-on-line.ru; 1
pmedu.ru; 1
russkay-literatura.ru; 1
modernlib.net; 1
sks.to; 1
vox.com; 1
voices.washingtonpost.com; 1
blogintomystery.com; 1
gse.harvard.edu; 1
bleedingcool.com; 1
drive.google.com; 1
gmig.ru; 1
fapmc.ru; 1
blog.mann-ivanov-ferber.ru; 1
eksmo.ru; 1
gazetargub.ru; 1
mkrf.ru; 1
newmedia2016.digital-books.ru; 1
varlamov.ru; 1
jf.spbu.ru; 1
mediaeducation.ucoz.ru; 1
docplayer.ru; 1
dedovkgu.narod.ru; 1
gup.ru; 1
gumer.info; 1
studmed.ru; 1
cyberlan.com.ua; 1
polylog.ru; 1
socium.ge; 1
blog.pex.com; 1
kinoart.ru; 1
ego-drakonis.livejournal.com; 1
film.ru; 1
newsland.com; 1
insider.com; 1
walkingdead.fandom.com; 1
nuzhnapomosh.ru; 1
impactjournalismday-universities.com; 1
