2019;68
2017;55
2018;53
2016;34
2020;32
2011;27
2014;26
2010;25
2008;23
2015;21
2013;19
2004;18
2005;17
2009;16
2003;14
2012;13
2007;12
2000;10
2002;10
2006;9
2001;8
1999;5
1995;4
1990;4
1988;4
1997;3
1991;3
1973;3
1996;3
1987;2
1993;2
1986;2
1992;2
1983;2
1955;2
1965;2
1970;2
1976;2
1989;2
1890;1
1200;1
1475;1
1927;1
2096;1
1994;1
1998;1
1895;1
1039;1
1456;1
1982;1
1596;1
2021;1
1931;1
1972;1
1946;1
1975;1
1985;1
1974;1
