ru;11962
en;7550
bg;1090
et;146
de;90
fr;74
mk;42
ca;34
af;20
no;18
nl;18
es;18
it;16
ro;12
uk;10
da;8
sw;6
id;6
pl;6
hr;6
tl;6
cy;4
sl;4
pt;4
sv;4
lt;2
so;2
sk;2
